Search Results: Wisconsin / 2016 
FIPS code,State,Jurisdiction,Division,Precincts,Total Registration,Make,Model,Equipment Type,VVPAT,Accessible Use,Early Voting,Absentee Ballots,Polling Place
5500760775,Wisconsin,Bayfield Town,Oulu,1,362,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5500760775,Wisconsin,Bayfield Town,Oulu,1,362,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500762700,Wisconsin,Bayfield Town,Pilsen,1,170,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500762700,Wisconsin,Bayfield Town,Pilsen,1,170,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5500764512,Wisconsin,Bayfield Town,Port Wing,1,321,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500764512,Wisconsin,Bayfield Town,Port Wing,1,321,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5500770300,Wisconsin,Bayfield Town,Russell,1,761,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500770300,Wisconsin,Bayfield Town,Russell,1,761,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5500780750,Wisconsin,Bayfield Town,Tripp,1,147,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500780750,Wisconsin,Bayfield Town,Tripp,1,147,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5500783525,Wisconsin,Bayfield City,Washburn,1,1337,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5500783550,Wisconsin,Bayfield Town,Washburn,1,402,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500783550,Wisconsin,Bayfield Town,Washburn,1,402,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5500783525,Wisconsin,Bayfield City,Washburn,1,1337,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500901150,Wisconsin,Brown Village,Allouez,91,8742,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500901150,Wisconsin,Brown Village,Allouez,91,8742,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500903425,Wisconsin,Brown Village,Ashwaubenon,6,10416,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500903425,Wisconsin,Brown Village,Ashwaubenon,6,10416,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500906350,Wisconsin,Brown Village,Bellevue,2,8576,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500906350,Wisconsin,Brown Village,Bellevue,2,8576,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500919775,Wisconsin,Brown City,De Pere,7,14586,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500919775,Wisconsin,Brown City,De Pere,7,14586,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500919700,Wisconsin,Brown Village,Denmark,1,1204,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500919700,Wisconsin,Brown Village,Denmark,1,1204,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500922225,Wisconsin,Brown Town,Eaton,1,974,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500922225,Wisconsin,Brown Town,Eaton,1,974,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500929550,Wisconsin,Brown Town,Glenmore,1,746,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500929550,Wisconsin,Brown Town,Glenmore,1,746,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500931000,Wisconsin,Brown City,Green Bay,47,51157,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500931025,Wisconsin,Brown Town,Green Bay,1,1281,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500931025,Wisconsin,Brown Town,Green Bay,1,1281,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500931000,Wisconsin,Brown City,Green Bay,47,51157,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500935150,Wisconsin,Brown Village,Hobart,2,4585,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500935150,Wisconsin,Brown Village,Hobart,2,4585,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500935325,Wisconsin,Brown Town,Holland,1,989,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500935325,Wisconsin,Brown Town,Holland,1,989,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500935950,Wisconsin,Brown Village,Howard,8,10804,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500935950,Wisconsin,Brown Village,Howard,8,10804,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500936425,Wisconsin,Brown Town,Humboldt,1,854,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500936425,Wisconsin,Brown Town,Humboldt,1,854,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500942900,Wisconsin,Brown Town,Lawrence,1,3015,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500942900,Wisconsin,Brown Town,Lawrence,1,3015,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500943090,Wisconsin,Brown Town,Ledgeview,2,4564,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500943090,Wisconsin,Brown Town,Ledgeview,2,4564,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500954300,Wisconsin,Brown Town,Morrison,1,1027,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500954300,Wisconsin,Brown Town,Morrison,1,1027,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500956575,Wisconsin,Brown Town,New Denmark,1,1029,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500956575,Wisconsin,Brown Town,New Denmark,1,1029,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500963075,Wisconsin,Brown Town,Pittsfield,1,1728,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500963075,Wisconsin,Brown Town,Pittsfield,1,1728,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500965675,Wisconsin,Brown Village,Pulaski,1,1663,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500965675,Wisconsin,Brown Village,Pulaski,1,1663,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500968875,Wisconsin,Brown Town,Rockland,1,1147,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500968875,Wisconsin,Brown Town,Rockland,1,1147,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500972200,Wisconsin,Brown Town,Scott,1,2453,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500972200,Wisconsin,Brown Town,Scott,1,2453,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500977975,Wisconsin,Brown Village,Suamico,2,7523,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500977975,Wisconsin,Brown Village,Suamico,2,7523,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500989175,Wisconsin,Brown Town,Wrightstown,1,1347,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500989150,Wisconsin,Brown Village,Wrightstown,1,1505,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5500989150,Wisconsin,Brown Village,Wrightstown,1,1505,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5500989175,Wisconsin,Brown Town,Wrightstown,1,1347,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5501101250,Wisconsin,Buffalo Town,Alma,1,210,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501101225,Wisconsin,Buffalo City,Alma,1,524,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501101225,Wisconsin,Buffalo City,Alma,1,524,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501101250,Wisconsin,Buffalo Town,Alma,1,210,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501106675,Wisconsin,Buffalo Town,Belvidere,1,280,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501106675,Wisconsin,Buffalo Town,Belvidere,1,280,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501111025,Wisconsin,Buffalo Town,Buffalo,1,481,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501111025,Wisconsin,Buffalo Town,Buffalo,1,481,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501111062,Wisconsin,Buffalo City,Buffalo City,1,636,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501111062,Wisconsin,Buffalo City,Buffalo City,1,636,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501112500,Wisconsin,Buffalo Town,Canton,1,162,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501112500,Wisconsin,Buffalo Town,Canton,1,162,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501116025,Wisconsin,Buffalo Village,Cochrane,1,263,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501116025,Wisconsin,Buffalo Village,Cochrane,1,263,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501117737,Wisconsin,Buffalo Town,Cross,1,229,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501117737,Wisconsin,Buffalo Town,Cross,1,229,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501120575,Wisconsin,Buffalo Town,Dover,1,273,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501120575,Wisconsin,Buffalo Town,Dover,1,273,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501126850,Wisconsin,Buffalo City,Fountain City,1,546,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501126850,Wisconsin,Buffalo City,Fountain City,1,546,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501129225,Wisconsin,Buffalo Town,Gilmanton,1,274,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501129225,Wisconsin,Buffalo Town,Gilmanton,1,274,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501129375,Wisconsin,Buffalo Town,Glencoe,1,269,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501129375,Wisconsin,Buffalo Town,Glencoe,1,269,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501144300,Wisconsin,Buffalo Town,Lincoln,1,122,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501144300,Wisconsin,Buffalo Town,Lincoln,1,122,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501150075,Wisconsin,Buffalo Town,Maxville,1,193,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501150075,Wisconsin,Buffalo Town,Maxville,1,193,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501152175,Wisconsin,Buffalo Town,Milton,1,377,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501152175,Wisconsin,Buffalo Town,Milton,1,377,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501153450,Wisconsin,Buffalo Town,Modena,1,188,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501153450,Wisconsin,Buffalo Town,Modena,1,188,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501153625,Wisconsin,Buffalo Town,Mondovi,1,280,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501153600,Wisconsin,Buffalo City,Mondovi,1,1401,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501153600,Wisconsin,Buffalo City,Mondovi,1,1401,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5501153625,Wisconsin,Buffalo Town,Mondovi,1,280,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501153850,Wisconsin,Buffalo Town,Montana,1,178,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501153850,Wisconsin,Buffalo Town,Montana,1,178,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501155450,Wisconsin,Buffalo Town,Naples,1,407,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501155450,Wisconsin,Buffalo Town,Naples,1,407,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501155950,Wisconsin,Buffalo Village,Nelson,1,189,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501155950,Wisconsin,Buffalo Village,Nelson,1,189,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501155975,Wisconsin,Buffalo Town,Nelson,1,352,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501155975,Wisconsin,Buffalo Town,Nelson,1,352,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501184325,Wisconsin,Buffalo Town,Waumandee,1,310,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501184325,Wisconsin,Buffalo Town,Waumandee,1,310,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501301900,Wisconsin,Burnett Town,Anderson,1,249,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501301900,Wisconsin,Burnett Town,Anderson,1,249,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501308025,Wisconsin,Burnett Town,Blaine,1,130,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501308025,Wisconsin,Burnett Town,Blaine,1,130,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501318750,Wisconsin,Burnett Town,Daniels,1,430,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501318750,Wisconsin,Burnett Town,Daniels,1,430,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501319925,Wisconsin,Burnett Town,Dewey,1,306,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501319925,Wisconsin,Burnett Town,Dewey,1,306,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501330450,Wisconsin,Burnett Village,Grantsburg,1,748,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501330450,Wisconsin,Burnett Village,Grantsburg,1,748,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501330475,Wisconsin,Burnett Town,Grantsburg,1,632,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501330475,Wisconsin,Burnett Town,Grantsburg,1,632,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501337650,Wisconsin,Burnett Town,Jackson,1,644,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501337650,Wisconsin,Burnett Town,Jackson,1,644,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501340975,Wisconsin,Burnett Town,La Follette,1,343,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501340975,Wisconsin,Burnett Town,La Follette,1,343,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501344325,Wisconsin,Burnett Town,Lincoln,1,188,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501344325,Wisconsin,Burnett Town,Lincoln,1,188,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501350650,Wisconsin,Burnett Town,Meenon,1,646,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501350650,Wisconsin,Burnett Town,Meenon,1,646,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501359075,Wisconsin,Burnett Town,Oakland,1,622,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501359075,Wisconsin,Burnett Town,Oakland,1,622,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501369325,Wisconsin,Burnett Town,Roosevelt,1,133,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501369325,Wisconsin,Burnett Town,Roosevelt,1,133,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501370225,Wisconsin,Burnett Town,Rusk,1,260,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501370225,Wisconsin,Burnett Town,Rusk,1,260,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501371450,Wisconsin,Burnett Town,Sand Lake,1,324,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501371450,Wisconsin,Burnett Town,Sand Lake,1,324,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501372225,Wisconsin,Burnett Town,Scott,1,437,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501372225,Wisconsin,Burnett Town,Scott,1,437,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501374175,Wisconsin,Burnett Village,Siren,1,408,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501374200,Wisconsin,Burnett Town,Siren,1,582,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501374200,Wisconsin,Burnett Town,Siren,1,582,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501374175,Wisconsin,Burnett Village,Siren,1,408,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501378775,Wisconsin,Burnett Town,Swiss,1,488,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501378775,Wisconsin,Burnett Town,Swiss,1,488,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501380375,Wisconsin,Burnett Town,Trade Lake,1,539,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501380375,Wisconsin,Burnett Town,Trade Lake,1,539,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501381500,Wisconsin,Burnett Town,Union,1,222,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501381500,Wisconsin,Burnett Town,Union,1,222,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501384975,Wisconsin,Burnett Town,Webb Lake,1,333,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501384975,Wisconsin,Burnett Town,Webb Lake,1,333,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501385025,Wisconsin,Burnett Village,Webster,1,369,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501385025,Wisconsin,Burnett Village,Webster,1,369,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501385850,Wisconsin,Burnett Town,West Marshland,1,210,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501385850,Wisconsin,Burnett Town,West Marshland,1,210,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501388900,Wisconsin,Burnett Town,Wood River,1,600,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501388900,Wisconsin,Burnett Town,Wood River,1,600,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501509725,Wisconsin,Calumet City,Brillion,1,1723,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501509750,Wisconsin,Calumet Town,Brillion,1,904,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501509750,Wisconsin,Calumet Town,Brillion,1,904,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501509725,Wisconsin,Calumet City,Brillion,1,1723,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501510350,Wisconsin,Calumet Town,Brothertown,1,843,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501510350,Wisconsin,Calumet Town,Brothertown,1,843,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501514000,Wisconsin,Calumet Town,Charlestown,1,495,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501514000,Wisconsin,Calumet Town,Charlestown,1,495,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5501514500,Wisconsin,Calumet Town,Chilton,1,714,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501514500,Wisconsin,Calumet Town,Chilton,1,714,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501514475,Wisconsin,Calumet City,Chilton,1,2032,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501514475,Wisconsin,Calumet City,Chilton,1,2032,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501532800,Wisconsin,Calumet Town,Harrison,1,814,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501532790,Wisconsin,Calumet Village,Harrison,2,5689,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501532790,Wisconsin,Calumet Village,Harrison,2,5689,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501532800,Wisconsin,Calumet Town,Harrison,1,814,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501534575,Wisconsin,Calumet Village,Hilbert,1,634,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501534575,Wisconsin,Calumet Village,Hilbert,1,634,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501556800,Wisconsin,Calumet City,New Holstein,1,1914,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501556825,Wisconsin,Calumet Town,New Holstein,1,877,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501556825,Wisconsin,Calumet Town,New Holstein,1,877,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
5501556800,Wisconsin,Calumet City,New Holstein,1,1914,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501564675,Wisconsin,Calumet Village,Potter,1,165,Premier/Diebold (Dominion),AccuVote TSX,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5501564675,Wisconsin,Calumet Village,Potter,1,165,Premier/Diebold (Dominion),AccuVote OS,Optical Scan,N/A,No,Yes,Yes,Yes
